NucleotideID,AssemblyID,Biosample,SRRID,Sequencer,Type
NZ_LR890654,GCF_904866305.1,SAMEA3357530,ERR1015422,ILLUMINA,plasmid
NZ_LR890655,GCF_904866305.1,SAMEA3357530,ERR1015422,ILLUMINA,plasmid
NZ_LR890656,GCF_904866305.1,SAMEA3357530,ERR1015422,ILLUMINA,plasmid
LR134208,GCF_900635985.1,SAMEA3368268,ERR968281,PACBIO_SMRT,""
LS483297,GCF_900474495.1,SAMEA3368272,ERR972348,PACBIO_SMRT,""
NZ_LS483297,GCF_900474495.1,SAMEA3368272,ERR972348,PACBIO_SMRT,chromosome
LR134209,GCF_900636005.1,SAMEA3368289,ERR972365,PACBIO_SMRT,""
NZ_LR134209,GCF_900636005.1,SAMEA3368289,ERR972365,PACBIO_SMRT,chromosome
LR134220,GCF_900636055.1,SAMEA3368339,ERR976771,PACBIO_SMRT,""
LR134220,GCF_900636055.1,SAMEA3368339,ERR980622,PACBIO_SMRT,""
NZ_LR134220,GCF_900636055.1,SAMEA3368339,ERR976771,PACBIO_SMRT,chromosome
NZ_LR134220,GCF_900636055.1,SAMEA3368339,ERR980622,PACBIO_SMRT,chromosome
LR134000,GCF_900635145.1,SAMEA3376909,ERR976779,PACBIO_SMRT,""
NZ_LR134000,GCF_900635145.1,SAMEA3376909,ERR976779,PACBIO_SMRT,chromosome
LR134216,GCF_900636045.1,SAMEA3376924,ERR980621,PACBIO_SMRT,""
NZ_LR134216,GCF_900636045.1,SAMEA3376924,ERR980621,PACBIO_SMRT,chromosome
LR134222,GCF_900636075.1,SAMEA3376927,ERR980625,PACBIO_SMRT,""
NZ_LR134222,GCF_900636075.1,SAMEA3376927,ERR980625,PACBIO_SMRT,chromosome
LR134221,GCF_900636065.1,SAMEA3376928,ERR980626,PACBIO_SMRT,""
LR134031,GCF_900635165.1,SAMEA3376930,ERR980628,PACBIO_SMRT,""
NZ_LR134031,GCF_900635165.1,SAMEA3376930,ERR980628,PACBIO_SMRT,chromosome
LR134225,GCF_900636085.1,SAMEA3400789,ERR985335,PACBIO_SMRT,""
LR134075,GCF_900635175.1,SAMEA3403037,ERR985342,PACBIO_SMRT,""
NZ_LR134075,GCF_900635175.1,SAMEA3403037,ERR985342,PACBIO_SMRT,chromosome
LR134078,GCF_900635195.1,SAMEA3403038,ERR985343,PACBIO_SMRT,""
LR134226,GCF_900636105.1,SAMEA3403040,ERR985345,PACBIO_SMRT,""
NZ_LR134226,GCF_900636105.1,SAMEA3403040,ERR985345,PACBIO_SMRT,chromosome
LR134228,GCF_900636125.1,SAMEA3403043,ERR985348,PACBIO_SMRT,""
NZ_LR134228,GCF_900636125.1,SAMEA3403043,ERR985348,PACBIO_SMRT,chromosome
LR134227,GCF_900636115.1,SAMEA3403047,ERR985353,PACBIO_SMRT,""
NZ_LR134227,GCF_900636115.1,SAMEA3403047,ERR985353,PACBIO_SMRT,chromosome
LR134079,GCF_900635185.1,SAMEA3403050,ERR985355,PACBIO_SMRT,""
NZ_LR134079,GCF_900635185.1,SAMEA3403050,ERR985355,PACBIO_SMRT,chromosome
LR134236,GCF_900636195.1,SAMEA3443760,ERR987657,PACBIO_SMRT,""
LR134236,GCF_900636195.1,SAMEA3443760,ERR987685,PACBIO_SMRT,""
NZ_LR134236,GCF_900636195.1,SAMEA3443760,ERR987657,PACBIO_SMRT,chromosome
NZ_LR134236,GCF_900636195.1,SAMEA3443760,ERR987685,PACBIO_SMRT,chromosome
LR134080,GCF_900635205.1,SAMEA3443763,ERR987660,PACBIO_SMRT,""
NZ_LR134080,GCF_900635205.1,SAMEA3443763,ERR987660,PACBIO_SMRT,chromosome
LR134231,GCF_900636145.1,SAMEA3443772,ERR987669,PACBIO_SMRT,""
NZ_LR134231,GCF_900636145.1,SAMEA3443772,ERR987669,PACBIO_SMRT,chromosome
LR134234,GCF_900636175.1,SAMEA3446331,ERR987683,PACBIO_SMRT,""
NZ_LR134234,GCF_900636175.1,SAMEA3446331,ERR987683,PACBIO_SMRT,chromosome
LR217818,GCF_900699165.1,SAMEA3446340,ERR999911,PACBIO_SMRT,""
NZ_LR217818,GCF_900699165.1,SAMEA3446340,ERR999911,PACBIO_SMRT,chromosome
LR134237,GCF_900636215.1,SAMEA3446350,ERR999921,PACBIO_SMRT,""
NZ_LR134237,GCF_900636215.1,SAMEA3446350,ERR999921,PACBIO_SMRT,chromosome
LR134238,GCF_900636225.1,SAMEA3451117,ERR999925,PACBIO_SMRT,""
LR134239,GCF_900636235.1,SAMEA3451123,ERR1016522,PACBIO_SMRT,""
NZ_LR134239,GCF_900636235.1,SAMEA3451123,ERR1016522,PACBIO_SMRT,chromosome
LR134240,GCF_900636245.1,SAMEA3451127,ERR1016526,PACBIO_SMRT,""
NZ_LR134240,GCF_900636245.1,SAMEA3451127,ERR1016526,PACBIO_SMRT,chromosome
LS483296,GCF_900474445.1,SAMEA3451135,ERR1016534,PACBIO_SMRT,""
NZ_LS483296,GCF_900474445.1,SAMEA3451135,ERR1016534,PACBIO_SMRT,chromosome
LR134081,GCF_900635225.1,SAMEA3468847,ERR1025267,PACBIO_SMRT,""
LR134082,GCF_900635215.1,SAMEA3468848,ERR1025268,PACBIO_SMRT,""
NZ_LR134082,GCF_900635215.1,SAMEA3468848,ERR1025268,PACBIO_SMRT,chromosome
LS483303,GCF_900474625.1,SAMEA3468857,ERR1025277,PACBIO_SMRT,""
NZ_LS483303,GCF_900474625.1,SAMEA3468857,ERR1025277,PACBIO_SMRT,chromosome
LR134246,GCF_900636275.1,SAMEA3469441,ERR1046584,PACBIO_SMRT,""
LR134083,GCF_900635235.1,SAMEA3469451,ERR1036235,PACBIO_SMRT,""
LR134248,GCF_900636305.1,SAMEA3492660,ERR1070158,PACBIO_SMRT,""
NZ_LR134248,GCF_900636305.1,SAMEA3492660,ERR1070158,PACBIO_SMRT,chromosome
LR134247,GCF_900636295.1,SAMEA3505365,ERR1046592,PACBIO_SMRT,""
NZ_LR134247,GCF_900636295.1,SAMEA3505365,ERR1046592,PACBIO_SMRT,chromosome
LR134092,GCF_900635325.1,SAMEA3529258,ERR1156407,PACBIO_SMRT,""
NZ_LR134092,GCF_900635325.1,SAMEA3529258,ERR1156407,PACBIO_SMRT,chromosome
LR134296,GCF_900636605.1,SAMEA3672878,ERR1274823,PACBIO_SMRT,""
NZ_LR134296,GCF_900636605.1,SAMEA3672878,ERR1274823,PACBIO_SMRT,chromosome
LR134295,GCF_900636595.1,SAMEA3672879,ERR1274824,PACBIO_SMRT,""
NZ_LR134295,GCF_900636595.1,SAMEA3672879,ERR1274824,PACBIO_SMRT,chromosome
LR134315,GCF_900636795.1,SAMEA3861969,ERR1366084,PACBIO_SMRT,""
NZ_LR134315,GCF_900636795.1,SAMEA3861969,ERR1366084,PACBIO_SMRT,chromosome
LR134311,GCF_900636785.1,SAMEA3867446,ERR1377175,PACBIO_SMRT,""
NZ_LR134311,GCF_900636785.1,SAMEA3867446,ERR1377175,PACBIO_SMRT,chromosome
LT906474,GCF_900186905.1,SAMEA4364219,ERR1787502,PACBIO_SMRT,""
NZ_LT906474,GCF_900186905.1,SAMEA4364219,ERR1787502,PACBIO_SMRT,chromosome
LR595876,GCA_902141745.2,SAMEA4370474,ERR1878431,ILLUMINA,""
LR536431,GCF_900747785.1,SAMEA4682257,ERR4766798,PACBIO_SMRT,""
NZ_LR536431,GCF_900747785.1,SAMEA4682257,ERR4766798,PACBIO_SMRT,chromosome
LR536430,GCF_900747775.1,SAMEA4682258,ERR3629073,PACBIO_SMRT,""
LR536430,GCF_900747775.1,SAMEA4682258,ERR3700244,PACBIO_SMRT,""
LR536430,GCF_900747775.1,SAMEA4682258,ERR4766799,PACBIO_SMRT,""
NZ_LR536430,GCF_900747775.1,SAMEA4682258,ERR3629073,PACBIO_SMRT,chromosome
NZ_LR536430,GCF_900747775.1,SAMEA4682258,ERR3700244,PACBIO_SMRT,chromosome
NZ_LR536430,GCF_900747775.1,SAMEA4682258,ERR4766799,PACBIO_SMRT,chromosome
LR130532,GCF_900618295.1,SAMEA4916090,ERR2796968,ILLUMINA,""
LR130532,GCF_900618295.1,SAMEA4916090,ERR2797080,OXFORD_NANOPORE,""
NZ_LR130532,GCF_900618295.1,SAMEA4916090,ERR2796968,ILLUMINA,chromosome
NZ_LR130532,GCF_900618295.1,SAMEA4916090,ERR2797080,OXFORD_NANOPORE,chromosome
LR130545,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,""
LR130545,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,""
LR130546,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,plasmid
LR130546,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,plasmid
LR130547,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,plasmid
LR130547,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,plasmid
NZ_LR130545,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,chromosome
NZ_LR130545,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,chromosome
NZ_LR130546,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,plasmid
NZ_LR130546,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,plasmid
NZ_LR130547,GCF_900622635.1,SAMEA5128441,ERR2929695,ILLUMINA,plasmid
NZ_LR130547,GCF_900622635.1,SAMEA5128441,ERR2929700,PACBIO_SMRT,plasmid
LR130555,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,""
LR130555,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,""
LR130556,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130556,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130557,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130557,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130558,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130558,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130559,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130559,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130560,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130560,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130561,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
LR130561,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130555,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,chromosome
NZ_LR130555,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,chromosome
NZ_LR130556,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130556,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130557,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130557,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130558,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130558,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130559,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130559,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130560,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130560,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
NZ_LR130561,GCF_900622655.1,SAMEA5128442,ERR2929697,ILLUMINA,plasmid
NZ_LR130561,GCF_900622655.1,SAMEA5128442,ERR2929702,PACBIO_SMRT,plasmid
LR130552,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,""
LR130552,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,""
LR130553,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,plasmid
LR130553,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,plasmid
LR130554,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,plasmid
LR130554,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,plasmid
NZ_LR130552,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,chromosome
NZ_LR130552,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,chromosome
NZ_LR130553,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,plasmid
NZ_LR130553,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,plasmid
NZ_LR130554,GCF_900622665.1,SAMEA5128443,ERR2929698,ILLUMINA,plasmid
NZ_LR130554,GCF_900622665.1,SAMEA5128443,ERR2929703,PACBIO_SMRT,plasmid
LR130562,GCF_900622695.1,SAMEA5128444,ERR2929696,ILLUMINA,""
LR130562,GCF_900622695.1,SAMEA5128444,ERR2929701,PACBIO_SMRT,""
LR130563,GCF_900622695.1,SAMEA5128444,ERR2929696,ILLUMINA,plasmid
LR130563,GCF_900622695.1,SAMEA5128444,ERR2929701,PACBIO_SMRT,plasmid
NZ_LR130562,GCF_900622695.1,SAMEA5128444,ERR2929696,ILLUMINA,chromosome
NZ_LR130562,GCF_900622695.1,SAMEA5128444,ERR2929701,PACBIO_SMRT,chromosome
NZ_LR130563,GCF_900622695.1,SAMEA5128444,ERR2929696,ILLUMINA,plasmid
NZ_LR130563,GCF_900622695.1,SAMEA5128444,ERR2929701,PACBIO_SMRT,plasmid
LR130564,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,""
LR130564,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,""
LR130565,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,plasmid
LR130565,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,plasmid
LR130566,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,plasmid
LR130566,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,plasmid
NZ_LR130564,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,chromosome
NZ_LR130564,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,chromosome
NZ_LR130565,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,plasmid
NZ_LR130565,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,plasmid
NZ_LR130566,GCF_900622685.1,SAMEA5128445,ERR2929699,ILLUMINA,plasmid
NZ_LR130566,GCF_900622685.1,SAMEA5128445,ERR2929704,PACBIO_SMRT,plasmid
CP053785,GCF_013201505.1,SAMEA6471229,ERR3931055,ILLUMINA,chromosome
CP053786,GCF_013201505.1,SAMEA6471229,ERR3931055,ILLUMINA,plasmid
NZ_CP053785,GCF_013201505.1,SAMEA6471229,ERR3931055,ILLUMINA,chromosome
NZ_CP053786,GCF_013201505.1,SAMEA6471229,ERR3931055,ILLUMINA,plasmid
CP053787,GCF_013201525.1,SAMEA6471236,ERR3931062,ILLUMINA,chromosome
CP053788,GCF_013201525.1,SAMEA6471236,ERR3931062,ILLUMINA,plasmid
NZ_CP053787,GCF_013201525.1,SAMEA6471236,ERR3931062,ILLUMINA,chromosome
NZ_CP053788,GCF_013201525.1,SAMEA6471236,ERR3931062,ILLUMINA,plasmid
LR778144,GCF_902810305.1,SAMEA6595206,ERR3965071,OXFORD_NANOPORE,""
LR778140,GCF_902810285.1,SAMEA6595213,ERR3964972,OXFORD_NANOPORE,""
NZ_LR778140,GCF_902810285.1,SAMEA6595213,ERR3964972,OXFORD_NANOPORE,chromosome
LR778141,GCF_902810295.1,SAMEA6595214,ERR3965031,OXFORD_NANOPORE,""
NZ_LR778141,GCF_902810295.1,SAMEA6595214,ERR3965031,OXFORD_NANOPORE,chromosome
LR778147,GCF_902810335.1,SAMEA6595217,ERR3965034,OXFORD_NANOPORE,""
NZ_LR778147,GCF_902810335.1,SAMEA6595217,ERR3965034,OXFORD_NANOPORE,chromosome
LR778143,GCF_902810275.1,SAMEA6595219,ERR3965036,OXFORD_NANOPORE,""
NZ_LR778143,GCF_902810275.1,SAMEA6595219,ERR3965036,OXFORD_NANOPORE,chromosome
LR778145,GCF_902810325.1,SAMEA6595220,ERR3965037,OXFORD_NANOPORE,""
NZ_LR778145,GCF_902810325.1,SAMEA6595220,ERR3965037,OXFORD_NANOPORE,chromosome
LR778142,GCF_902810315.1,SAMEA6595225,ERR3965042,OXFORD_NANOPORE,""
NZ_LR778142,GCF_902810315.1,SAMEA6595225,ERR3965042,OXFORD_NANOPORE,chromosome
LR778146,GCF_902810345.1,SAMEA6595233,ERR3965050,OXFORD_NANOPORE,""
NZ_LR778146,GCF_902810345.1,SAMEA6595233,ERR3965050,OXFORD_NANOPORE,chromosome
LR782231,GCF_902825185.1,SAMEA6595235,ERR3965053,OXFORD_NANOPORE,""
LR782232,GCF_902825205.1,SAMEA6595238,ERR3965055,OXFORD_NANOPORE,""
NZ_LR782232,GCF_902825205.1,SAMEA6595238,ERR3965055,OXFORD_NANOPORE,chromosome
LR782233,GCF_902825195.1,SAMEA6595239,ERR3965056,OXFORD_NANOPORE,""
LR778148,GCF_902810385.1,SAMEA6595241,ERR3965058,OXFORD_NANOPORE,""
NZ_LR778148,GCF_902810385.1,SAMEA6595241,ERR3965058,OXFORD_NANOPORE,chromosome
LR778151,GCF_902810415.1,SAMEA6595242,ERR3965060,OXFORD_NANOPORE,""
NZ_LR778151,GCF_902810415.1,SAMEA6595242,ERR3965060,OXFORD_NANOPORE,chromosome
LR778152,GCF_902810395.1,SAMEA6595243,ERR3965062,OXFORD_NANOPORE,""
NZ_LR778152,GCF_902810395.1,SAMEA6595243,ERR3965062,OXFORD_NANOPORE,chromosome
LR778153,GCF_902810405.1,SAMEA6595245,ERR3965065,OXFORD_NANOPORE,""
NZ_LR778153,GCF_902810405.1,SAMEA6595245,ERR3965065,OXFORD_NANOPORE,chromosome
LR778149,GCF_902810365.1,SAMEA6595246,ERR3965067,OXFORD_NANOPORE,""
NZ_LR778149,GCF_902810365.1,SAMEA6595246,ERR3965067,OXFORD_NANOPORE,chromosome
LR778150,GCF_902810375.1,SAMEA6595248,ERR3965069,OXFORD_NANOPORE,""
NZ_LR778150,GCF_902810375.1,SAMEA6595248,ERR3965069,OXFORD_NANOPORE,chromosome
LR881940,GCF_904426485.1,SAMEA7287971,ERR4592247,OXFORD_NANOPORE,""
LR881941,GCF_904426485.1,SAMEA7287971,ERR4592247,OXFORD_NANOPORE,plasmid
NZ_LR881940,GCF_904426485.1,SAMEA7287971,ERR4592247,OXFORD_NANOPORE,chromosome
NZ_LR881941,GCF_904426485.1,SAMEA7287971,ERR4592247,OXFORD_NANOPORE,plasmid
LR882052,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,""
LR882053,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
LR882054,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
LR882055,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
LR882056,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
NZ_LR882052,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,chromosome
NZ_LR882053,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
NZ_LR882054,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
NZ_LR882055,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
NZ_LR882056,GCF_904711295.1,SAMEA7287972,ERR4592248,OXFORD_NANOPORE,plasmid
LR882050,GCF_904711305.1,SAMEA7287973,ERR4592249,OXFORD_NANOPORE,""
LR882051,GCF_904711305.1,SAMEA7287973,ERR4592249,OXFORD_NANOPORE,plasmid
NZ_LR882050,GCF_904711305.1,SAMEA7287973,ERR4592249,OXFORD_NANOPORE,chromosome
NZ_LR882051,GCF_904711305.1,SAMEA7287973,ERR4592249,OXFORD_NANOPORE,plasmid
LR882493,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,""
LR882494,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,plasmid
LR882495,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,plasmid
NZ_LR882493,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,chromosome
NZ_LR882494,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,plasmid
NZ_LR882495,GCF_904799825.1,SAMEA7287978,ERR4592254,OXFORD_NANOPORE,plasmid
LR883965,GCF_904842665.1,SAMEA7287980,ERR4592256,OXFORD_NANOPORE,""
LR883966,GCF_904842665.1,SAMEA7287980,ERR4592256,OXFORD_NANOPORE,plasmid
NZ_LR883965,GCF_904842665.1,SAMEA7287980,ERR4592256,OXFORD_NANOPORE,chromosome
NZ_LR883966,GCF_904842665.1,SAMEA7287980,ERR4592256,OXFORD_NANOPORE,plasmid
LR882057,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,""
LR882058,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
LR882059,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
LR882060,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
LR882061,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
NZ_LR882057,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,chromosome
NZ_LR882058,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
NZ_LR882059,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
NZ_LR882060,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
NZ_LR882061,GCF_904711265.1,SAMEA7287982,ERR4592258,OXFORD_NANOPORE,plasmid
CP000243,GCF_000013265.1,SAMN00000110,SRR000868,LS454,chromosome
CP000243,GCF_000013265.1,SAMN00000110,SRR000869,LS454,chromosome
CP000243,GCF_000013265.1,SAMN00000110,SRR000870,LS454,chromosome
CP000243,GCF_000013265.1,SAMN00000110,SRR000871,LS454,chromosome
CP000243,GCF_000013265.1,SAMN00000110,SRR000872,LS454,chromosome
CP000243,GCF_000013265.1,SAMN00000110,SRR000873,LS454,chromosome
CP000244,GCF_000013265.1,SAMN00000110,SRR000868,LS454,plasmid
CP000244,GCF_000013265.1,SAMN00000110,SRR000869,LS454,plasmid
CP000244,GCF_000013265.1,SAMN00000110,SRR000870,LS454,plasmid
CP000244,GCF_000013265.1,SAMN00000110,SRR000871,LS454,plasmid
CP000244,GCF_000013265.1,SAMN00000110,SRR000872,LS454,plasmid
CP000244,GCF_000013265.1,SAMN00000110,SRR000873,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000868,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000869,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000870,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000871,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000872,LS454,plasmid
NC_007941,GCF_000013265.1,SAMN00000110,SRR000873,LS454,plasmid
NC_007946,GCF_000013265.1,SAMN00000110,SRR000868,LS454,chromosome
NC_007946,GCF_000013265.1,SAMN00000110,SRR000869,LS454,chromosome
NC_007946,GCF_000013265.1,SAMN00000110,SRR000870,LS454,chromosome
NC_007946,GCF_000013265.1,SAMN00000110,SRR000871,LS454,chromosome
NC_007946,GCF_000013265.1,SAMN00000110,SRR000872,LS454,chromosome
NC_007946,GCF_000013265.1,SAMN00000110,SRR000873,LS454,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR018053,LS454,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR018054,LS454,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR018055,LS454,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240340,ILLUMINA,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240341,ILLUMINA,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240342,ILLUMINA,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240343,ILLUMINA,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240344,ILLUMINA,chromosome
CP001665,GCF_000023665.1,SAMN00002656,SRR4240345,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR018053,LS454,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR018054,LS454,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR018055,LS454,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240340,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240341,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240342,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240343,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240344,ILLUMINA,chromosome
NC_012947,GCF_000023665.1,SAMN00002656,SRR4240345,ILLUMINA,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR059232,LS454,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR059233,LS454,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR059234,LS454,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR059235,LS454,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR059236,LS454,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR3925724,ILLUMINA,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR3925725,ILLUMINA,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR3925726,ILLUMINA,chromosome
CP002516,GCF_000147855.2,SAMN00016779,SRR3925727,ILLUMINA,chromosome
CP002517,GCF_000147855.2,SAMN00016779,SRR059232,LS454,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR059233,LS454,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR059234,LS454,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR059235,LS454,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR059236,LS454,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR3925724,ILLUMINA,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR3925725,ILLUMINA,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR3925726,ILLUMINA,plasmid
CP002517,GCF_000147855.2,SAMN00016779,SRR3925727,ILLUMINA,plasmid
CP002518,GCF_000147855.2,SAMN00016779,SRR059232,LS454,plasmid
CP002518,GCF_000147855.2,SAMN00016779,SRR059233,LS454,plasmid
CP002518,GCF_000147855.2,SAMN00016779,SRR059234,LS454,plasmid
CP002518,GCF_000147855.2,SAMN00016779,SRR059235,LS454,plasmid
